userID,placeID,rating,food_rating,service_rating,latitude_user,longitude_user,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,latitude_rest,longitude_rest,the_geom_meter,name,address,city,state,zip,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,Rcuisine,Rcuisine_restcuisine,age,dist_user_restaurant,match_cuisine,restaurant_popularity,rating_comida_service,preference_ambience_match,smoker_bin,franchise_bin
U1024,135045,1,2,0,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,Venustiano Carranza 560 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,,casual,no_accessibility,high,familiar,f,closed,Afghan,,95,0.006420347965652456,0,13,1.0,no match,,0
U1024,135027,1,2,0,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.147145,-100.974494,0101000020957F000087BEDDE8D24858C1B20CDB33DBA24B41,Restaurant Orizatlan,Pascual M. Hernandez 240,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Afghan,Mexican,95,0.007045035982874925,0,8,1.0,no match,,0
U1024,135073,1,2,0,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.147175,-100.974269,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,Afghan,Bar,95,0.007068365935629473,0,4,1.0,no match,,0
U1024,135073,1,2,0,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.147175,-100.974269,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,Afghan,Bar_Pub_Brewery,95,0.007068365935629473,0,4,1.0,no match,,0
U1024,135051,1,1,0,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.151189,-100.977058,0101000020957F0000D6537C4C224858C1DED7F6EB58A34B41,Restaurante Versalles,Francisco I. Madero 145 Centro,san luis potosi,san luis potosi,78000,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed,Afghan,,95,0.003013490335144394,0,14,0.5,no match,,0
U1024,135041,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.15106,-100.977659,0101000020957F0000D2002719234858C1CC7A9FC186A34B41,Luna Cafe,Francisco I. Madero 215,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Afghan,Bar,95,0.003380485468095574,0,17,1.0,no match,,0
U1024,135041,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.15106,-100.977659,0101000020957F0000D2002719234858C1CC7A9FC186A34B41,Luna Cafe,Francisco I. Madero 215,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Afghan,Cafeteria,95,0.003380485468095574,0,17,1.0,no match,,0
U1024,135038,1,1,0,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.155651,-100.977767,0101000020957F0000506149736E4758C1A8BC93DA48A34B41,Restaurant la Chalita,Guajardo Sn San Luis Potosi Centro,san luis potosi,san luis potosi,78000,No_Alcohol_Served,section,informal,no_accessibility,medium,familiar,f,closed,Afghan,,95,0.002383489248978861,0,24,0.5,no match,,0
U1024,135028,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Afghan,Mexican,95,0.013395978874272211,0,15,1.0,no match,,0
U1024,135030,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,san luis potosi,san luis potosi,,No_Alcohol_Served,,informal,no_accessibility,medium,quiet,f,closed,Afghan,Cafe-Coffee_Shop,95,0.014780156189979164,0,12,1.0,no match,,0
U1024,135030,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,,hard-worker,,,yellow,40,,1.2,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,san luis potosi,san luis potosi,,No_Alcohol_Served,,informal,no_accessibility,medium,quiet,f,closed,Afghan,Cafeteria,95,0.014780156189979164,0,12,1.0,no match,,0
U1132,135038,1,1,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.155651,-100.977767,0101000020957F0000506149736E4758C1A8BC93DA48A34B41,Restaurant la Chalita,Guajardo Sn San Luis Potosi Centro,san luis potosi,san luis potosi,78000,No_Alcohol_Served,section,informal,no_accessibility,medium,familiar,f,closed,Mexican,,34,0.007701823809984594,0,24,1.0,compatible,0.0,0
U1132,132825,1,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Mexican,Mexican,34,0.002609422319211322,1,32,2.0,compatible,0.0,0
U1132,135085,1,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,san luis potosi,san luis potosi,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed,Mexican,Fast_Food,34,0.0008634836420000374,0,36,2.0,compatible,0.0,0
U1132,135062,1,1,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,san luis potosi,san luis potosi,78000,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Mexican,,34,0.005426720740929546,0,21,1.0,compatible,0.0,0
U1132,135025,1,1,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,1a. de Lozada 1,san luis potosi,san luis potosi,,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Mexican,Mexican,34,0.0050500891081294305,1,15,1.5,compatible,0.0,0
U1132,135052,1,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,san luis potosi,san luis potosi,78000,Full_Bar,,informal,no_accessibility,high,familiar,f,closed,Mexican,Bar,34,0.005673456177678631,0,25,2.0,compatible,0.0,0
U1132,135052,1,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,san luis potosi,san luis potosi,78000,Full_Bar,,informal,no_accessibility,high,familiar,f,closed,Mexican,Bar_Pub_Brewery,34,0.005673456177678631,0,25,2.0,compatible,0.0,0
U1132,135028,1,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Mexican,Mexican,34,0.005382278792475547,1,15,2.0,compatible,0.0,0
U1132,135032,1,0,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed,Mexican,Cafeteria,34,0.009832169496108463,0,28,0.5,compatible,0.0,0
U1132,135032,1,0,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed,Mexican,Contemporary,34,0.009832169496108463,0,28,0.5,compatible,0.0,0
U1132,135051,1,1,0,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.151189,-100.977058,0101000020957F0000D6537C4C224858C1DED7F6EB58A34B41,Restaurante Versalles,Francisco I. Madero 145 Centro,san luis potosi,san luis potosi,78000,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed,Mexican,,34,0.0060597924882007615,0,14,0.5,compatible,0.0,0
U1132,135027,1,1,0,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,,hard-worker,,student,blue,55,,1.6,22.147145,-100.974494,0101000020957F000087BEDDE8D24858C1B20CDB33DBA24B41,Restaurant Orizatlan,Pascual M. Hernandez 240,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Mexican,Mexican,34,0.008972349803699741,1,8,0.5,compatible,0.0,0
U1005,135050,1,2,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,soledad,san luis potosi,78430,Wine-Beer,,informal,no_accessibility,high,familiar,f,closed,American,,33,0.013904691870018531,0,8,1.5,perfect match,0.0,0
U1005,135076,1,2,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,san luis potosi,san luis potosi,78395,Wine-Beer,,informal,no_accessibility,high,familiar,f,closed,American,,33,0.013941747702492822,0,13,1.5,perfect match,0.0,0
U1005,132830,1,1,0,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.1508494,-100.9397522,0101000020957F0000F2E21C48374958C1C6826887BA984B41,Rincon Huasteco,,,,,No_Alcohol_Served,,informal,completely,low,familiar,f,closed,American,,33,0.038342294495765546,0,12,0.5,perfect match,0.0,0
U1005,135066,1,1,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.16835,-100.972466,0101000020957F000013696871A24558C11EE432FB04A14B41,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,san luis potosi,san luis potosi,78038,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,American,,33,0.019671216383333932,0,12,1.0,perfect match,0.0,0
U1005,135041,1,1,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.15106,-100.977659,0101000020957F0000D2002719234858C1CC7A9FC186A34B41,Luna Cafe,Francisco I. Madero 215,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,American,Bar,33,0.03696706254221529,0,17,1.0,perfect match,0.0,0
U1005,135041,1,1,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.15106,-100.977659,0101000020957F0000D2002719234858C1CC7A9FC186A34B41,Luna Cafe,Francisco I. Madero 215,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,American,Cafeteria,33,0.03696706254221529,0,17,1.0,perfect match,0.0,0
U1005,135057,1,2,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,san luis potosi,san luis potosi,78390,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed,American,Bar,33,0.037787653459827555,0,15,1.5,perfect match,0.0,0
U1005,135043,0,2,0,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.185756,-100.944518,0101000020957F00006B9D7207BE4358C12419118D05984B41,pizza clasica,524 Soledad de Graciano Sanchez,soledad,san luis potosi,,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,American,Fast_Food,33,0.015541009297980192,0,9,1.0,perfect match,0.0,0
U1005,135043,0,2,0,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.185756,-100.944518,0101000020957F00006B9D7207BE4358C12419118D05984B41,pizza clasica,524 Soledad de Graciano Sanchez,soledad,san luis potosi,,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,American,Pizzeria,33,0.015541009297980192,0,9,1.0,perfect match,0.0,0
U1005,135042,1,1,2,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.159357,-100.973411,0101000020957F0000C66BB014FC4658C17CFE8D93D2A14B41,Restaurant Oriental Express,Tangamanga 7 Tangamanga,san luis potosi,san luis potosi,78269,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,American,Chinese,33,0.0276507649080453,0,20,1.5,perfect match,0.0,0
U1005,135032,1,1,2,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed,American,Cafeteria,33,0.033846359346313144,0,28,1.5,perfect match,0.0,0
U1005,135032,1,1,2,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,,thrifty-protector,Catholic,student,black,65,medium,1.69,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed,American,Contemporary,33,0.033846359346313144,0,28,1.5,perfect match,0.0,0
U1120,135085,0,0,0,22.121857,-100.904279,false,abstemious,informal,friends,public,single,independent,1930,variety,hard-worker,,student,green,47,low,1.57,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,san luis potosi,san luis potosi,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed,Mexican,Fast_Food,95,0.08357349954381434,0,36,0.0,compatible,0.0,0
U1120,132845,1,0,2,22.121857,-100.904279,false,abstemious,informal,friends,public,single,independent,1930,variety,hard-worker,,student,green,47,low,1.57,22.1262926,-100.9007764,0101000020957F0000B230F8670C4E58C1D590A2700F8F4B41,Cenaduria El RincÃ³n de Tlaquepaque,av. seminario,san luis potosi,san luis potosi,,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Mexican,Mexican,95,0.005651792115783985,1,5,1.0,compatible,0.0,0
U1120,135032,1,1,1,22.121857,-100.904279,false,abstemious,informal,friends,public,single,independent,1930,variety,hard-worker,,student,green,47,low,1.57,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed,Mexican,Cafeteria,95,0.07567984028127321,0,28,1.0,compatible,0.0,0
U1120,135032,1,1,1,22.121857,-100.904279,false,abstemious,informal,friends,public,single,independent,1930,variety,hard-worker,,student,green,47,low,1.57,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed,Mexican,Contemporary,95,0.07567984028127321,0,28,1.0,compatible,0.0,0
U1120,135045,1,2,2,22.121857,-100.904279,false,abstemious,informal,friends,public,single,independent,1930,variety,hard-worker,,student,green,47,low,1.57,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,Venustiano Carranza 560 Centro,san luis potosi,san luis potosi,78000,Wine-Beer,,casual,no_accessibility,high,familiar,f,closed,Mexican,,95,0.08287533616824849,0,13,2.0,compatible,0.0,0
U1120,135038,0,0,0,22.121857,-100.904279,false,abstemious,informal,friends,public,single,independent,1930,variety,hard-worker,,student,green,47,low,1.57,22.155651,-100.977767,0101000020957F0000506149736E4758C1A8BC93DA48A34B41,Restaurant la Chalita,Guajardo Sn San Luis Potosi Centro,san luis potosi,san luis potosi,78000,No_Alcohol_Served,section,informal,no_accessibility,medium,familiar,f,closed,Mexican,,95,0.08088584907138988,0,24,0.0,compatible,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Bakery,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Breakfast-Brunch,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Japanese,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Contemporary,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Mexican,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Bagels,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Cafe-Coffee_Shop,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Continental-European,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135060,1,1,1,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,san luis potosi,san luis potosi,78310,No_Alcohol_Served,,informal,no_accessibility,medium,familiar,f,closed,Cafeteria,Seafood,85,3.7479456424705515,0,22,1.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Bakery,Mexican,85,3.743175496410093,0,15,2.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Breakfast-Brunch,Mexican,85,3.743175496410093,0,15,2.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Japanese,Mexican,85,3.743175496410093,0,15,2.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Contemporary,Mexican,85,3.743175496410093,0,15,2.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Mexican,Mexican,85,3.743175496410093,1,15,2.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Bagels,Mexican,85,3.743175496410093,0,15,2.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Cafe-Coffee_Shop,Mexican,85,3.743175496410093,0,15,2.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Continental-European,Mexican,85,3.743175496410093,0,15,2.0,perfect match,0.0,0
U1004,135028,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,san luis potosi,san luis potosi,,Wine-Beer,,informal,no_accessibility,medium,familiar,f,closed,Cafeteria,Mexican,85,3.743175496410093,0,15,2.0,perfect match,0.0,0
U1004,135106,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,Universidad 169,san luis potosi,san luis potosi,78000,Wine-Beer,only at bar,informal,partially,medium,familiar,f,open,Bakery,Mexican,85,3.740502486967397,0,10,2.0,perfect match,0.0,0
U1004,135106,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,Universidad 169,san luis potosi,san luis potosi,78000,Wine-Beer,only at bar,informal,partially,medium,familiar,f,open,Breakfast-Brunch,Mexican,85,3.740502486967397,0,10,2.0,perfect match,0.0,0
U1004,135106,1,2,2,18.867,-99.183,false,abstemious,informal,family,public,single,independent,1940,variety,hard-worker,,professional,green,44,medium,1.53,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,Universidad 169,san luis potosi,san luis potosi,78000,Wine-Beer,only at bar,informal,partially,medium,familiar,f,open,Japanese,Mexican,85,3.740502486967397,0,10,2.0,perfect match,0.0,0
